	motifs_int	motifs_str	GR	freq_1	freq_2
806	[{81, 4, 5}, {3, 4, 15}]	{feats_n=s,feats_g=f,dep_det} {pos_NC,feats_n=s,dep_prep}	0.7596754887618035	357.0	309
1386	[{4}, {9, 11}, {4}]	{feats_n=s} {lemma_de,dep_dep} {feats_n=s}	0.7596358376584701	372.0	322
1391	[{81, 5}, {3, 15}]	{feats_g=f,dep_det} {pos_NC,dep_prep}	0.7596358376584701	372.0	322
2100	[{3, 4, 15}, {9}, {15}]	{pos_NC,feats_n=s,dep_prep} {lemma_de} {dep_prep}	0.7595992639542016	387.0	335
1355	[{5}, {5, 15}]	{feats_g=f} {feats_g=f,dep_prep}	0.759462047716201	380.0	329
2831	[{42}, {81, 5}, {5}]	{dep_mod} {feats_g=f,dep_det} {feats_g=f}	0.759439923166355	313.0	271
2758	[{42}, {10, 42}, {80, 81}, {15}]	{dep_mod} {pos_P,dep_mod} {pos_DET,dep_det} {dep_prep}	0.7594057495658885	328.0	284
2768	[{80, 81, 4}, {3}, {9}, {15}]	{feats_n=s,pos_DET,dep_det} {pos_NC} {lemma_de} {dep_prep}	0.7593805836807623	425.0	368
355	[{3, 5}, {10}, {80, 81}, {15}]	{pos_NC,feats_g=f} {pos_P} {pos_DET,dep_det} {dep_prep}	0.7593745675937457	343.0	297
2338	[{3}, {11}, {19}]	{pos_NC} {dep_dep} {feats_g=m}	0.7592328767123289	433.0	375
2344	[{122, 131}, {15}]	{pos_P+D,feats_n=p} {dep_prep}	0.7592328767123289	433.0	375
1054	[{15}, {10, 11}]	{dep_prep} {pos_P,dep_dep}	0.7591925018024513	351.0	304
484	[{4}, {3, 4}, {9, 11}, {3, 15}]	{feats_n=s} {pos_NC,feats_n=s} {lemma_de,dep_dep} {pos_NC,dep_prep}	0.7591720323235815	366.0	317
2040	[{4}, {4, 5}, {4}]	{feats_n=s} {feats_n=s,feats_g=f} {feats_n=s}	0.7591531755915317	381.0	330
1201	[{80, 81, 4}, {5}, {4}]	{feats_n=s,pos_DET,dep_det} {feats_g=f} {feats_n=s}	0.7590328215500598	344.0	298
2717	[{80, 81, 4, 5}, {3, 15}]	{feats_n=s,feats_g=f,pos_DET,dep_det} {pos_NC,dep_prep}	0.7588524166451279	367.0	318
443	[{4}, {3}, {9}, {3, 15}]	{feats_n=s} {pos_NC} {lemma_de} {pos_NC,dep_prep}	0.7588254229407346	442.0	383
271	[{10, 42}, {131}, {131}]	{pos_P,dep_mod} {feats_n=p} {feats_n=p}	0.7586933614330875	330.0	286
276	[{42}, {19}, {15}]	{dep_mod} {feats_g=m} {dep_prep}	0.7586933614330875	330.0	286
554	[{3}, {9}, {131, 15}]	{pos_NC} {lemma_de} {dep_prep,feats_n=p}	0.7586933614330875	405.0	351
280	[{80, 81}, {3}, {10}, {80, 81}]	{pos_DET,dep_det} {pos_NC} {pos_P} {pos_DET,dep_det}	0.7586933614330875	330.0	286
418	[{80, 81}, {3, 19}, {10}]	{pos_DET,dep_det} {pos_NC,feats_g=m} {pos_P}	0.7586933614330875	315.0	273
128	[{80, 81, 4}, {3}, {9}, {3, 15}]	{feats_n=s,pos_DET,dep_det} {pos_NC} {lemma_de} {pos_NC,dep_prep}	0.7586933614330874	390.0	338
1541	[{3, 5}, {9}, {4}]	{pos_NC,feats_g=f} {lemma_de} {feats_n=s}	0.7585520777531185	413.0	358
2954	[{81}, {5}, {4}]	{dep_det} {feats_g=f} {feats_n=s}	0.7585348048267274	368.0	319
2944	[{81, 4, 5}, {3, 15}]	{feats_n=s,feats_g=f,dep_det} {pos_NC,dep_prep}	0.7585348048267274	368.0	319
1088	[{84}]	{dep_obj}	0.75848899958489	571.0	495
2164	[{5}, {3, 4}]	{feats_g=f} {pos_NC,feats_n=s}	0.7584776703566318	541.0	469
945	[{4}, {42}, {80, 81}]	{feats_n=s} {dep_mod} {pos_DET,dep_det}	0.7584429675844296	466.0	404
392	[{4}, {9, 122}]	{feats_n=s} {lemma_de,pos_P+D}	0.7584162131732033	421.0	365
1714	[{3, 5}, {9, 11}, {4}]	{pos_NC,feats_g=f} {lemma_de,dep_dep} {feats_n=s}	0.7583241675832418	316.0	274
1561	[{5}, {3}]	{feats_g=f} {pos_NC}	0.758190582532204	580.0	503
2859	[{3}, {10}, {80, 81, 4}]	{pos_NC} {pos_P} {feats_n=s,pos_DET,dep_det}	0.75807953185264	475.0	412
206	[{3}, {131}, {3}]	{pos_NC} {feats_n=p} {pos_NC}	0.7579908675799086	332.0	288
167	[{4}, {3, 4}, {9}]	{feats_n=s} {pos_NC,feats_n=s} {lemma_de}	0.7578808384221818	574.0	498
2538	[{42}, {4}, {4}, {9}]	{dep_mod} {feats_n=s} {feats_n=s} {lemma_de}	0.7578360807986998	340.0	295
1774	[{4, 5, 15}, {9}]	{feats_n=s,feats_g=f,dep_prep} {lemma_de}	0.757796560769455	325.0	282
2629	[{131}, {131, 5}]	{feats_n=p} {feats_g=f,feats_n=p}	0.7577054794520548	590.0	512
2075	[{4}, {3, 4, 5}, {9}]	{feats_n=s} {pos_NC,feats_n=s,feats_g=f} {lemma_de}	0.7576364751584543	386.0	335
991	[{4}, {3, 19, 4, 15}]	{feats_n=s} {pos_NC,feats_n=s,dep_prep,feats_g=m}	0.7575618277098464	515.0	447
2396	[{122}, {15}]	{pos_P+D} {dep_prep}	0.7575394551799572	606.0	526
623	[{80, 81, 4}, {3}, {11}, {15}]	{feats_n=s,pos_DET,dep_det} {pos_NC} {dep_dep} {dep_prep}	0.7574634633801057	379.0	329
464	[{42}, {80, 81}, {3, 19, 15}]	{dep_mod} {pos_DET,dep_det} {pos_NC,dep_prep,feats_g=m}	0.7574128663083058	364.0	316
529	[{42}, {80, 81, 5}, {5}]	{dep_mod} {feats_g=f,pos_DET,dep_det} {feats_g=f}	0.7573820395738204	311.0	270
1834	[{19, 4}, {9}]	{feats_n=s,feats_g=m} {lemma_de}	0.7571606475716065	456.0	396
2874	[{15}, {10}, {81}, {3, 15}]	{dep_prep} {pos_P} {dep_det} {pos_NC,dep_prep}	0.7570977917981072	365.0	317
1612	[{9, 22, 23}]	{lemma_de,wp_▁d,wp_'}	0.7569761542364282	373.0	324
696	[{3, 15}, {9, 10}, {3, 15}]	{pos_NC,dep_prep} {lemma_de,pos_P} {pos_NC,dep_prep}	0.7568739528924805	320.0	278
447	[{80, 81, 4}, {3, 4}, {11}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s} {dep_dep}	0.7568493150684931	442.0	384
2750	[{9}, {3, 5}, {42}]	{lemma_de} {pos_NC,feats_g=f} {dep_mod}	0.7567411679884644	328.0	285
165	[{131}, {5}]	{feats_n=p} {feats_g=f}	0.7567367054397075	595.0	517
2060	[{440, 131}, {131}]	{feats_n=p,lemma_les} {feats_n=p}	0.7566701791359326	374.0	325
2853	[{4}, {3, 4}, {9, 10}]	{feats_n=s} {pos_NC,feats_n=s} {lemma_de,pos_P}	0.7566600123907207	458.0	398
26	[{9, 131}, {131}]	{lemma_de,feats_n=p} {feats_n=p}	0.7566408576533651	397.0	345
1507	[{122, 131}, {3, 15}]	{pos_P+D,feats_n=p} {pos_NC,dep_prep}	0.7566147494839557	420.0	365
1957	[{131}, {9}, {4}]	{feats_n=p} {lemma_de} {feats_n=s}	0.7565604885294603	382.0	332
1525	[{3}, {10}, {3, 4, 15}]	{pos_NC} {pos_P} {pos_NC,feats_n=s,dep_prep}	0.7565178965974371	428.0	372
2727	[{80, 81}, {5}, {4}]	{pos_DET,dep_det} {feats_g=f} {feats_n=s}	0.756473568944046	367.0	319
1545	[{80, 81, 4}, {3, 4}, {9}, {15}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s} {lemma_de} {dep_prep}	0.7564391193192659	413.0	359
1006	[{3, 19}, {42}, {4}]	{pos_NC,feats_g=m} {dep_mod} {feats_n=s}	0.756394290640866	329.0	286
683	[{113, 10, 114}]	{pos_P,lemma_à,wp_▁à}	0.7563792640343809	352.0	306
2891	[{3}, {42}, {4}, {15}]	{pos_NC} {dep_mod} {feats_n=s} {dep_prep}	0.756276590770957	337.0	293
1185	[{42}, {131, 15}]	{dep_mod} {dep_prep,feats_n=p}	0.7562694209812245	360.0	313
1416	[{122}, {131, 15}]	{pos_P+D} {dep_prep,feats_n=p}	0.7562575187240482	406.0	353
2402	[{10}, {5}, {4}]	{pos_P} {feats_g=f} {feats_n=s}	0.7562480393182056	452.0	393
2942	[{4, 5}, {3, 4, 15}]	{feats_n=s,feats_g=f} {pos_NC,feats_n=s,dep_prep}	0.756164383561644	368.0	320
2939	[{3, 131}, {11}]	{pos_NC,feats_n=p} {dep_dep}	0.756164383561644	368.0	320
988	[{80, 81}, {5}, {131}]	{pos_DET,dep_det} {feats_g=f} {feats_n=p}	0.7561643835616437	322.0	280
272	[{15}, {9, 10}, {3, 15}]	{dep_prep} {lemma_de,pos_P} {pos_NC,dep_prep}	0.7560498305570139	330.0	287
255	[{3}, {9, 122, 131, 147}]	{pos_NC} {lemma_de,pos_P+D,feats_n=p,wp_▁des}	0.7560498305570139	330.0	287
1960	[{4}, {3}, {9, 10}]	{feats_n=s} {pos_NC} {lemma_de,pos_P}	0.7560055588644035	476.0	414
92	[{80}, {3}, {9, 10, 11}]	{pos_DET} {pos_NC} {lemma_de,pos_P,dep_dep}	0.7559549777506326	361.0	314
315	[{19}, {10, 42}, {80, 81}, {15}]	{feats_g=m} {pos_P,dep_mod} {pos_DET,dep_det} {dep_prep}	0.7559407324573665	338.0	294
401	[{3, 15}, {10, 42}, {4}]	{pos_NC,dep_prep} {pos_P,dep_mod} {feats_n=s}	0.7559244075592442	315.0	274
1111	[{80}, {5}, {131}]	{pos_DET} {feats_g=f} {feats_n=p}	0.7558133866328669	323.0	281
1	[{3, 4}, {19}]	{pos_NC,feats_n=s} {feats_g=m}	0.7557374132716598	354.0	308
106	[{113, 10}]	{pos_P,lemma_à}	0.7556425309849967	362.0	315
1815	[{80, 81}, {84}]	{pos_DET,dep_det} {dep_obj}	0.7556017014435477	470.0	409
471	[{4, 15}, {9, 10}]	{feats_n=s,dep_prep} {lemma_de,pos_P}	0.7553320617305358	363.0	316
2537	[{9}, {5}, {42}]	{lemma_de} {feats_g=f} {dep_mod}	0.7552758237689744	340.0	296
1331	[{169, 170, 171, 172}, {174}]	{lemma_et,pos_CC,dep_coord,wp_▁et} {dep_dep_coord}	0.755233910571207	487.0	424
139	[{4}, {9, 122}, {15}]	{feats_n=s} {lemma_de,pos_P+D} {dep_prep}	0.7552250489236791	402.0	350
1927	[{10, 42}, {4, 5}, {4}]	{pos_P,dep_mod} {feats_n=s,feats_g=f} {feats_n=s}	0.7552114353782013	317.0	276
2144	[{42}, {3, 131, 15}]	{dep_mod} {pos_NC,dep_prep,feats_n=p}	0.7551878475518785	348.0	303
624	[{80, 81, 4}, {3, 4}, {9}, {3, 15}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s} {lemma_de} {pos_NC,dep_prep}	0.7551681195516812	379.0	330
2930	[{4}, {3, 4}, {9}, {15}]	{feats_n=s} {pos_NC,feats_n=s} {lemma_de} {dep_prep}	0.7549467275494672	465.0	405
766	[{19, 4}, {9, 10}]	{feats_n=s,feats_g=m} {lemma_de,pos_P}	0.7548666186012978	349.0	304
1673	[{42}, {4}, {3, 19, 4, 15}]	{dep_mod} {feats_n=s} {pos_NC,feats_n=s,dep_prep,feats_g=m}	0.7548588101478662	318.0	277
2685	[{4}, {3, 4}, {9, 11}, {15}]	{feats_n=s} {pos_NC,feats_n=s} {lemma_de,dep_dep} {dep_prep}	0.754802626246251	388.0	338
382	[{4}, {3}, {9, 11}, {15}]	{feats_n=s} {pos_NC} {lemma_de,dep_dep} {dep_prep}	0.7547349612864801	396.0	345
1842	[{4}, {15}, {10}]	{feats_n=s} {dep_prep} {pos_P}	0.7546699875466999	404.0	352
2117	[{3, 5}, {9, 10}, {4}]	{pos_NC,feats_g=f} {lemma_de,pos_P} {feats_n=s}	0.7545474960700652	350.0	305
2787	[{4, 5}, {3}, {42}]	{feats_n=s,feats_g=f} {pos_NC} {dep_mod}	0.7545087217896914	319.0	278
195	[{9}, {3, 5, 15}, {42}]	{lemma_de} {pos_NC,feats_g=f,dep_prep} {dep_mod}	0.7544340302811825	327.0	285
232	[{80}, {3}, {11}, {3, 15}]	{pos_DET} {pos_NC} {dep_dep} {pos_NC,dep_prep}	0.7544340302811824	436.0	380
1542	[{4}, {3}, {9, 10, 12}]	{feats_n=s} {pos_NC} {lemma_de,pos_P,wp_▁de}	0.754337899543379	413.0	360
364	[{19, 4}, {11}]	{feats_n=s,feats_g=m} {dep_dep}	0.7542951390479682	343.0	299
1451	[{9, 11}, {4, 15}]	{lemma_de,dep_dep} {feats_n=s,dep_prep}	0.7542304593070105	429.0	374
2549	[{10}, {80, 81}, {19}]	{pos_P} {pos_DET,dep_det} {feats_g=m}	0.7542304593070105	468.0	408
1055	[{19}, {9, 11}, {15}]	{feats_g=m} {lemma_de,dep_dep} {dep_prep}	0.7542304593070105	351.0	306
1640	[{3}, {9, 11}, {4, 15}]	{pos_NC} {lemma_de,dep_dep} {feats_n=s,dep_prep}	0.7541747266195571	398.0	347
702	[{4}, {15}, {9, 10}]	{feats_n=s} {dep_prep} {lemma_de,pos_P}	0.7541611430254823	320.0	279
886	[{3, 15}, {10}, {4}]	{pos_NC,dep_prep} {pos_P} {feats_n=s}	0.7541388041290658	484.0	422
2725	[{19, 51}]	{feats_g=m,dep_suj}	0.7541095890410959	367.0	320
2836	[{80, 81}, {3}, {10}, {80, 81}, {15}]	{pos_DET,dep_det} {pos_NC} {pos_P} {pos_DET,dep_det} {dep_prep}	0.7538762607255759	313.0	273
1189	[{80, 81}, {3}, {9, 10, 11}]	{pos_DET,dep_det} {pos_NC} {lemma_de,pos_P,dep_dep}	0.7538609196405199	360.0	314
2260	[{80, 81, 4}, {4, 5}, {9}]	{feats_n=s,pos_DET,dep_det} {feats_n=s,feats_g=f} {lemma_de}	0.753758770464417	376.0	328
89	[{10, 42}, {80, 81}, {3, 19, 15}]	{pos_P,dep_mod} {pos_DET,dep_det} {pos_NC,dep_prep,feats_g=m}	0.7535551206784084	361.0	315
688	[{80, 81, 4}, {3}, {11}]	{feats_n=s,pos_DET,dep_det} {pos_NC} {dep_dep}	0.7533896226745611	448.0	391
2774	[{131}, {3, 15}, {42}]	{feats_n=p} {pos_NC,dep_prep} {dep_mod}	0.7532400398774138	425.0	371
2490	[{169, 170, 172}, {174}]	{lemma_et,pos_CC,wp_▁et} {dep_dep_coord}	0.7532317190816129	488.0	426
409	[{80, 81, 4}, {3, 84}]	{feats_n=s,pos_DET,dep_det} {pos_NC,dep_obj}	0.753175591531756	315.0	275
411	[{5}, {42}, {15}]	{feats_g=f} {dep_mod} {dep_prep}	0.753175591531756	315.0	275
2988	[{15}, {9, 10}, {15}]	{dep_prep} {lemma_de,pos_P} {dep_prep}	0.7531755915317558	378.0	330
1631	[{42}, {19, 4}, {3}]	{dep_mod} {feats_n=s,feats_g=m} {pos_NC}	0.753092856804285	331.0	289
251	[{42}, {10, 42}, {80, 81}]	{dep_mod} {pos_P,dep_mod} {pos_DET,dep_det}	0.753054424287301	339.0	296
473	[{15}, {10}, {80, 81}, {3, 15}]	{dep_prep} {pos_P} {pos_DET,dep_det} {pos_NC,dep_prep}	0.7529493107471588	363.0	317
2293	[{80, 81, 4}, {4}, {9}]	{feats_n=s,pos_DET,dep_det} {feats_n=s} {lemma_de}	0.7529354207436398	513.0	448
622	[{4, 5}, {3, 15}]	{feats_n=s,feats_g=f} {pos_NC,dep_prep}	0.7528866448702561	379.0	331
1717	[{4}, {3}, {11}, {4}]	{feats_n=s} {pos_NC} {dep_dep} {feats_n=s}	0.752829064919595	316.0	276
1900	[{122}, {3, 131, 15}]	{pos_P+D} {pos_NC,dep_prep,feats_n=p}	0.7528019925280199	403.0	352
2535	[{131, 5, 15}, {42}]	{feats_g=f,dep_prep,feats_n=p} {dep_mod}	0.7527328075273281	340.0	297
326	[{80, 81}, {3}, {11}, {3, 15}]	{pos_DET,dep_det} {pos_NC} {dep_dep} {pos_NC,dep_prep}	0.7527036770007209	435.0	380
1400	[{80, 81, 131, 440}, {131}]	{pos_DET,dep_det,feats_n=p,lemma_les} {feats_n=p}	0.7526238145416227	372.0	325
1364	[{131}, {19, 131, 15}]	{feats_n=p} {dep_prep,feats_g=m,feats_n=p}	0.7525994388512957	380.0	332
2314	[{80, 81, 4}, {4}, {11}]	{feats_n=s,pos_DET,dep_det} {feats_n=s} {dep_dep}	0.7524360965965259	444.0	388
776	[{131}, {131}, {19}]	{feats_n=p} {feats_n=p} {feats_g=m}	0.7523916460812935	349.0	305
804	[{3, 5}, {10}, {80, 81}]	{pos_NC,feats_g=f} {pos_P} {pos_DET,dep_det}	0.7523709167544784	357.0	312
2864	[{3, 15}, {9, 10}, {15}]	{pos_NC,dep_prep} {lemma_de,pos_P} {dep_prep}	0.7523510971786834	365.0	319
396	[{9, 42}, {15}]	{lemma_de,dep_mod} {dep_prep}	0.7522334723049434	421.0	368
1672	[{42}, {3}, {56, 55}]	{dep_mod} {pos_NC} {pos_PONCT,dep_ponct}	0.7521434906869026	318.0	278
1674	[{42}, {4, 5}, {3}]	{dep_mod} {feats_n=s,feats_g=f} {pos_NC}	0.7521434906869026	318.0	278
1469	[{19, 4}, {3, 4}, {42}]	{feats_n=s,feats_g=m} {pos_NC,feats_n=s} {dep_mod}	0.7520679241979955	358.0	313
513	[{4}, {4}, {4}, {4}]	{feats_n=s} {feats_n=s} {feats_n=s} {feats_n=s}	0.7518130539887188	311.0	272
2799	[{42}, {56, 57, 54, 55}]	{dep_mod} {lemma_.,pos_PONCT,dep_ponct,wp_.}	0.7518043894535277	319.0	279
610	[{42}, {42}, {80, 81}, {15}]	{dep_mod} {dep_mod} {pos_DET,dep_det} {dep_prep}	0.7517883023984292	335.0	293
1551	[{3, 15}, {9, 10}]	{pos_NC,dep_prep} {lemma_de,pos_P}	0.7516846467778164	495.0	433
868	[{3}, {9}, {3, 131, 15}]	{pos_NC} {lemma_de} {pos_NC,dep_prep,feats_n=p}	0.75146771037182	400.0	350
1688	[{4}, {19}, {4}]	{feats_n=s} {feats_g=m} {feats_n=s}	0.7514677103718199	440.0	385
1186	[{42}, {19}, {19, 4}]	{dep_mod} {feats_g=m} {feats_n=s,feats_g=m}	0.7514677103718199	360.0	315
2746	[{19, 4}, {19}, {4}]	{feats_n=s,feats_g=m} {feats_g=m} {feats_n=s}	0.7514677103718199	328.0	287
1213	[{131}, {131, 300}]	{feats_n=p} {feats_n=p,wp_s}	0.7514677103718199	344.0	301
2032	[{4}, {3, 4}, {9, 11}]	{feats_n=s} {pos_NC,feats_n=s} {lemma_de,dep_dep}	0.7512286939245006	449.0	393
758	[{131}, {19, 15}]	{feats_n=p} {dep_prep,feats_g=m}	0.7512103584162132	417.0	365
728	[{80, 81, 4}, {3}, {9}, {4}]	{feats_n=s,pos_DET,dep_det} {pos_NC} {lemma_de} {feats_n=s}	0.7511334275825086	321.0	281
2365	[{3}, {9, 10}, {4}]	{pos_NC} {lemma_de,pos_P} {feats_n=s}	0.7511014980373308	586.0	513
2467	[{10}, {19, 4}]	{pos_P} {feats_n=s,feats_g=m}	0.7510150189800296	474.0	415
1455	[{4}, {3, 4}, {9}, {3, 15}]	{feats_n=s} {pos_NC,feats_n=s} {lemma_de} {pos_NC,dep_prep}	0.7509640456865841	426.0	373
302	[{3, 131, 5, 15}, {42}]	{pos_NC,feats_g=f,dep_prep,feats_n=p} {dep_mod}	0.7508330248056275	338.0	296
963	[{42}, {56, 209, 210, 55}]	{dep_mod} {pos_PONCT,dep_ponct,lemma_,,wp_,}	0.7506998618939196	419.0	367
2477	[{3}, {10}, {80, 81, 4}, {15}]	{pos_NC} {pos_P} {feats_n=s,pos_DET,dep_det} {dep_prep}	0.7505353682993983	460.0	403
2316	[{19}, {10}, {15}]	{feats_g=m} {pos_P} {dep_prep}	0.7505018135718561	444.0	389
404	[{4}, {4, 15}, {56, 55}]	{feats_n=s} {feats_n=s,dep_prep} {pos_PONCT,dep_ponct}	0.7504466944609887	315.0	276
1354	[{80, 81, 4}, {4}, {9}, {3, 15}]	{feats_n=s,pos_DET,dep_det} {feats_n=s} {lemma_de} {pos_NC,dep_prep}	0.7503393804763668	380.0	333
2142	[{15}, {42}, {15}]	{dep_prep} {dep_mod} {dep_prep}	0.7502357960925219	348.0	305
2092	[{4, 15}, {9}, {15}]	{feats_n=s,dep_prep} {lemma_de} {dep_prep}	0.7500903868557425	389.0	341
121	[{42}, {3, 131}]	{dep_mod} {pos_NC,feats_n=p}	0.7499150911355146	414.0	363
1644	[{4}, {84}]	{feats_n=s} {dep_obj}	0.7498528084154336	398.0	349
1145	[{131}, {3, 19, 15}]	{feats_n=p} {pos_NC,dep_prep,feats_g=m}	0.749661297606503	415.0	364
920	[{3, 15}, {9, 11}]	{pos_NC,dep_prep} {lemma_de,dep_dep}	0.7496258777483595	407.0	357
1265	[{10}, {4}, {3, 19}]	{pos_P} {feats_n=s} {pos_NC,feats_g=m}	0.7495890410958903	342.0	300
1151	[{4, 5}, {4}, {4}]	{feats_n=s,feats_g=f} {feats_n=s} {feats_n=s}	0.7493803000652315	359.0	315
2802	[{80, 81}, {3, 5}, {9, 10}]	{pos_DET,dep_det} {pos_NC,feats_g=f} {lemma_de,pos_P}	0.749119373776908	319.0	280
2673	[{19, 4, 15}]	{feats_n=s,dep_prep,feats_g=m}	0.7490896479972255	630.0	553
864	[{42}, {19}, {4}]	{dep_mod} {feats_g=m} {feats_n=s}	0.74906600249066	401.0	352
2991	[{42}, {5}, {4}]	{dep_mod} {feats_g=f} {feats_n=s}	0.7486383891731309	378.0	332
2993	[{131}, {3, 19, 131, 15}]	{feats_n=p} {pos_NC,dep_prep,feats_g=m,feats_n=p}	0.7486383891731309	378.0	332
738	[{42}, {19}, {3, 19}]	{dep_mod} {feats_g=m} {pos_NC,feats_g=m}	0.7484698338676771	321.0	282
2833	[{42}, {10, 42}, {4}]	{dep_mod} {pos_P,dep_mod} {feats_n=s}	0.7483935242839352	313.0	275
1078	[{42}, {19}, {3}]	{dep_mod} {feats_g=m} {pos_NC}	0.7483777937995674	346.0	304
475	[{42}, {4}, {3, 19}]	{dep_mod} {feats_n=s} {pos_NC,feats_g=m}	0.7482286254133208	363.0	319
1165	[{9, 11}, {4}]	{lemma_de,dep_dep} {feats_n=s}	0.7481819719262642	553.0	486
902	[{10}, {131}, {3, 131}]	{pos_P} {feats_n=p} {pos_NC,feats_n=p}	0.7481559536354057	355.0	312
761	[{10}, {80, 81}, {3, 19, 15}]	{pos_P} {pos_DET,dep_det} {pos_NC,dep_prep,feats_g=m}	0.74811294380766	446.0	392
2584	[{3, 4, 15}, {10, 42}]	{pos_NC,feats_n=s,dep_prep} {pos_P,dep_mod}	0.7480643240023823	314.0	276
1216	[{3}, {9, 122}, {3, 15}]	{pos_NC} {lemma_de,pos_P+D} {pos_NC,dep_prep}	0.7479230513606322	422.0	371
1594	[{15}, {9, 12}]	{dep_prep} {lemma_de,wp_▁de}	0.7478824636620307	447.0	393
118	[{80, 81, 4}, {4}, {9}, {15}]	{feats_n=s,pos_DET,dep_det} {feats_n=s} {lemma_de} {dep_prep}	0.7478548848411861	414.0	364
119	[{5}, {15}]	{feats_g=f} {dep_prep}	0.7478548848411861	414.0	364
1112	[{80, 81}, {3}, {10, 42}]	{pos_DET,dep_det} {pos_NC} {pos_P,dep_mod}	0.7478294424078719	323.0	284
1097	[{4, 5}, {9}, {4}]	{feats_n=s,feats_g=f} {lemma_de} {feats_n=s}	0.7478294424078719	323.0	284
2876	[{42}, {19, 4}, {19}]	{dep_mod} {feats_n=s,feats_g=m} {feats_g=m}	0.7476635514018692	365.0	321
1120	[{131}, {15}]	{feats_n=p} {dep_prep}	0.7475605992260392	656.0	577
542	[{4}, {3}, {9, 11}]	{feats_n=s} {pos_NC} {lemma_de,dep_dep}	0.7474953997137599	457.0	402
950	[{9, 10, 11}, {4}]	{lemma_de,pos_P,dep_dep} {feats_n=s}	0.7473438022051454	466.0	410
2197	[{3, 4}, {10, 42}]	{pos_NC,feats_n=s} {pos_P,dep_mod}	0.747286695662778	383.0	337
751	[{15}, {9, 11}]	{dep_prep} {lemma_de,dep_dep}	0.7471165689970513	417.0	367
1258	[{4}, {3, 4}, {56, 55}]	{feats_n=s} {pos_NC,feats_n=s} {pos_PONCT,dep_ponct}	0.7470987120557047	342.0	301
1275	[{3}, {10}, {80, 81}, {15}]	{pos_NC} {pos_P} {pos_DET,dep_det} {dep_prep}	0.7470708248324104	534.0	470
2224	[{80}, {3}, {11}, {15}]	{pos_DET} {pos_NC} {dep_dep} {dep_prep}	0.7470500474705004	459.0	404
634	[{3}, {131}, {15}]	{pos_NC} {feats_n=p} {dep_prep}	0.7468855901866258	326.0	287
2951	[{19}, {10}, {3, 15}]	{feats_g=m} {pos_P} {pos_NC,dep_prep}	0.7468290208016236	368.0	324
2303	[{131}, {3, 15}]	{feats_n=p} {pos_NC,dep_prep}	0.7468290208016235	644.0	567
362	[{4}, {42}, {3, 15}]	{feats_n=s} {dep_mod} {pos_NC,dep_prep}	0.7468021409779552	343.0	302
912	[{10}, {4}, {19}]	{pos_P} {feats_n=s} {feats_g=m}	0.7467840473570372	410.0	361
1669	[{10, 42}, {5}, {4}]	{pos_P,dep_mod} {feats_g=f} {feats_n=s}	0.7467710371819961	318.0	280
595	[{4}, {4}, {42}, {80, 81}]	{feats_n=s} {feats_n=s} {dep_mod} {pos_DET,dep_det}	0.7466914325516602	335.0	295
76	[{69}, {4}]	{feats_p=3} {feats_n=s}	0.746537500946038	411.0	362
2763	[{131}, {131, 15}]	{feats_n=p} {dep_prep,feats_n=p}	0.7464876912674364	621.0	547
1537	[{131}, {15}, {42}]	{feats_n=p} {dep_prep} {dep_mod}	0.7464845027433595	428.0	377
1239	[{42}, {4}, {4}, {4}]	{dep_mod} {feats_n=s} {feats_n=s} {feats_n=s}	0.7463902258422808	336.0	296
558	[{9, 122, 11}, {3, 15}]	{lemma_de,dep_dep,pos_P+D} {pos_NC,dep_prep}	0.745942212501439	405.0	357
245	[{10}, {4}, {3, 19, 15}]	{pos_P} {feats_n=s} {pos_NC,dep_prep,feats_g=m}	0.7454986942777294	339.0	299
2856	[{80, 81}, {3}, {11}, {15}]	{pos_DET,dep_det} {pos_NC} {dep_dep} {dep_prep}	0.7454224874542248	458.0	404
2590	[{4}, {3, 15}, {9, 10}]	{feats_n=s} {pos_NC,dep_prep} {lemma_de,pos_P}	0.7453637307749369	314.0	277
1096	[{4}, {122, 11}, {3, 15}]	{feats_n=s} {dep_dep,pos_P+D} {pos_NC,dep_prep}	0.7452054794520548	323.0	285
880	[{9, 122}, {3, 19, 15}]	{lemma_de,pos_P+D} {pos_NC,dep_prep,feats_g=m}	0.7450812992355156	400.0	353
487	[{4}, {15}, {4}]	{feats_n=s} {dep_prep} {feats_n=s}	0.7450697654692736	366.0	323
1437	[{80, 81, 131, 440}, {3}]	{pos_DET,dep_det,feats_n=p,lemma_les} {pos_NC}	0.7449406116790134	375.0	331
2403	[{10}, {80, 81}, {19, 15}]	{pos_P} {pos_DET,dep_det} {dep_prep,feats_g=m}	0.7448758883510146	452.0	399
2347	[{3, 4}, {10}, {4}, {15}]	{pos_NC,feats_n=s} {pos_P} {feats_n=s} {dep_prep}	0.7447581772435002	333.0	294
1732	[{42}, {81, 5}, {3}]	{dep_mod} {feats_g=f,dep_det} {pos_NC}	0.7447341287376639	316.0	279
910	[{42, 4}, {4}]	{feats_n=s,dep_mod} {feats_n=s}	0.7447211079996973	410.0	362
