	motifs_int	motifs_str	GR	freq_1	freq_2
4900	[{3}, {11}, {5, 15}]	{pos_NC} {dep_dep} {feats_g=f,dep_prep}	1.20749581239531	316.0	398
4758	[{3, 5}, {11}]	{pos_NC,feats_g=f} {dep_dep}	1.2074822380106573	447.0	563
198	[{4}, {9, 122, 131, 147}]	{feats_n=s} {lemma_de,pos_P+D,feats_n=p,wp_▁des}	1.207449494949495	262.0	330
1436	[{3}, {42}, {4}]	{pos_NC} {dep_mod} {feats_n=s}	1.2073999402628433	443.0	558
5145	[{3, 5}, {4}]	{pos_NC,feats_g=f} {feats_n=s}	1.2073791348600507	416.0	524
4528	[{10, 11}, {5}]	{pos_P,dep_dep} {feats_g=f}	1.2072966034755133	335.0	422
4930	[{3, 4}, {9}, {3, 15}]	{pos_NC,feats_n=s} {lemma_de} {pos_NC,dep_prep}	1.2072308394160585	435.0	548
3924	[{42}, {104, 4}, {4}]	{dep_mod} {feats_n=s,lemma_le} {feats_n=s}	1.2067481884057971	292.0	368
2251	[{4}, {9, 10}, {4}, {4}]	{feats_n=s} {lemma_de,pos_P} {feats_n=s} {feats_n=s}	1.2066492015968064	265.0	334
4505	[{131}, {10, 42}]	{feats_n=p} {pos_P,dep_mod}	1.206639194139194	361.0	455
831	[{19}, {10, 11}]	{feats_g=m} {pos_P,dep_dep}	1.206579506802721	311.0	392
2779	[{3}, {42}, {4}, {3}]	{pos_NC} {dep_mod} {feats_n=s} {pos_NC}	1.206496960486322	261.0	329
2795	[{23}, {4}, {42}]	{wp_'} {feats_n=s} {dep_mod}	1.206496960486322	261.0	329
4843	[{3, 5}, {11}, {15}]	{pos_NC,feats_g=f} {dep_dep} {dep_prep}	1.2063994374120957	376.0	474
4325	[{5}, {9, 10, 11, 12}]	{feats_g=f} {lemma_de,pos_P,dep_dep,wp_▁de}	1.2063400205761317	257.0	324
383	[{42, 36}]	{pos_NPP,dep_mod}	1.2063057583130576	326.0	411
5160	[{3, 4}, {9, 11}, {3, 15}]	{pos_NC,feats_n=s} {lemma_de,dep_dep} {pos_NC,dep_prep}	1.2060639070442993	364.0	459
3311	[{42}, {80, 81, 4, 104}, {4}]	{dep_mod} {feats_n=s,pos_DET,dep_det,lemma_le} {feats_n=s}	1.205892370572207	291.0	367
5177	[{3}, {10}, {80, 81}, {4, 15}]	{pos_NC} {pos_P} {pos_DET,dep_det} {feats_n=s,dep_prep}	1.2058035714285713	333.0	420
5719	[{3}, {11}, {15}]	{pos_NC} {dep_dep} {dep_prep}	1.20578738201689	532.0	671
5814	[{56, 55}, {4}]	{pos_PONCT,dep_ponct} {feats_n=s}	1.205783113622097	421.0	531
4708	[{3, 4}, {42}, {4}]	{pos_NC,feats_n=s} {dep_mod} {feats_n=s}	1.2056347150259066	306.0	386
232	[{80, 81}, {15}, {42}]	{pos_DET,dep_det} {dep_prep} {dep_mod}	1.2055386178861789	455.0	574
5331	[{10}, {4, 5}]	{pos_P} {feats_n=s,feats_g=f}	1.2055386178861787	520.0	656
4397	[{9, 10}, {80, 81, 4}, {3, 4, 15}]	{lemma_de,pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,dep_prep}	1.205401234567901	321.0	405
2387	[{80, 81, 4}, {3, 19, 4}, {42}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,feats_g=m} {dep_mod}	1.2053663570691435	256.0	323
2381	[{4}, {3}, {9, 10}, {15}]	{feats_n=s} {pos_NC} {lemma_de,pos_P} {dep_prep}	1.2053663570691435	256.0	323
5725	[{4}, {3}, {42, 4}]	{feats_n=s} {pos_NC} {feats_n=s,dep_mod}	1.2053224553224553	340.0	429
4291	[{3, 4}, {10}, {4}]	{pos_NC,feats_n=s} {pos_P} {feats_n=s}	1.2052453886693015	401.0	506
5474	[{10, 42}, {81, 4}, {4, 15}]	{pos_P,dep_mod} {feats_n=s,dep_det} {feats_n=s,dep_prep}	1.2051886792452828	420.0	530
3077	[{9, 10}, {3, 15}, {42}]	{lemma_de,pos_P} {pos_NC,dep_prep} {dep_mod}	1.204870729455217	286.0	361
114	[{4}, {9, 131}]	{feats_n=s} {lemma_de,feats_n=p}	1.2047565261044177	263.0	332
1550	[{4}, {4}, {153, 4}]	{feats_n=s} {feats_n=s} {feats_n=s,pos_ADJ}	1.2045	297.0	375
5083	[{19, 4}, {3}]	{feats_n=s,feats_g=m} {pos_NC}	1.20437250499002	529.0	668
5038	[{3, 4}, {9, 11}, {15}]	{pos_NC,feats_n=s} {lemma_de,dep_dep} {dep_prep}	1.204251700680272	388.0	490
1535	[{131}, {3, 15}, {131}]	{feats_n=p} {pos_NC,dep_prep} {feats_n=p}	1.2041929547844374	251.0	317
3524	[{80, 81}, {51, 4}]	{pos_DET,dep_det} {feats_n=s,dep_suj}	1.2039930555555556	304.0	384
3873	[{4}, {4}, {9, 10, 11}]	{feats_n=s} {feats_n=s} {lemma_de,pos_P,dep_dep}	1.2039930555555556	285.0	360
5872	[{4}, {4}, {9}, {15}, {42}]	{feats_n=s} {feats_n=s} {lemma_de} {dep_prep} {dep_mod}	1.2039930555555554	247.0	312
1942	[{10, 42}, {81, 4}, {3, 4, 15}]	{pos_P,dep_mod} {feats_n=s,dep_det} {pos_NC,feats_n=s,dep_prep}	1.2038718929254302	414.0	523
4089	[{80, 81, 4}, {19}, {42}]	{feats_n=s,pos_DET,dep_det} {feats_g=m} {dep_mod}	1.2036309523809523	277.0	350
5073	[{19, 4}, {42}]	{feats_n=s,feats_g=m} {dep_mod}	1.2036042944785277	516.0	652
169	[{10}, {80, 4}, {4}, {4}]	{pos_P} {feats_n=s,pos_DET} {feats_n=s} {feats_n=s}	1.2036042944785277	258.0	326
1965	[{9}, {4}, {3, 4}]	{lemma_de} {feats_n=s} {pos_NC,feats_n=s}	1.203537170263789	330.0	417
1974	[{19}, {10}, {80, 81}, {3, 15}]	{feats_g=m} {pos_P} {pos_DET,dep_det} {pos_NC,dep_prep}	1.203537170263789	330.0	417
361	[{19}, {9}, {5}]	{feats_g=m} {lemma_de} {feats_g=f}	1.2034420289855072	273.0	345
4928	[{10}, {80, 81}, {15}, {42}]	{pos_P} {pos_DET,dep_det} {dep_prep} {dep_mod}	1.2033260233918128	451.0	570
5716	[{10, 42}, {81, 4}, {4}]	{pos_P,dep_mod} {feats_n=s,dep_det} {feats_n=s}	1.2032967032967035	432.0	546
1398	[{4}, {4}, {9, 10, 11, 12}]	{feats_n=s} {feats_n=s} {lemma_de,pos_P,dep_dep,wp_▁de}	1.2031909282700421	250.0	316
1388	[{3}, {9, 10, 12}, {5, 15}]	{pos_NC} {lemma_de,pos_P,wp_▁de} {feats_g=f,dep_prep}	1.2031909282700421	250.0	316
3029	[{4}, {3}, {153, 42, 4}]	{feats_n=s} {pos_NC} {feats_n=s,dep_mod,pos_ADJ}	1.202919020715631	280.0	354
3040	[{9, 10, 12}, {4}, {3, 4}]	{lemma_de,pos_P,wp_▁de} {feats_n=s} {pos_NC,feats_n=s}	1.202919020715631	280.0	354
4922	[{42}, {4}, {3, 4, 15}]	{dep_mod} {feats_n=s} {pos_NC,feats_n=s,dep_prep}	1.2028890824622531	454.0	574
4773	[{3}, {11}, {3, 5, 15}]	{pos_NC} {dep_dep} {pos_NC,feats_g=f,dep_prep}	1.2028757346767422	314.0	397
4652	[{80, 81}, {3, 5}, {10}]	{pos_DET,dep_det} {pos_NC,feats_g=f} {pos_P}	1.2028409090909091	348.0	440
5127	[{4}, {153, 4}]	{feats_n=s} {feats_n=s,pos_ADJ}	1.2027140672782874	431.0	545
4956	[{4}, {3, 4}, {4}]	{feats_n=s} {pos_NC,feats_n=s} {feats_n=s}	1.2026551503518874	412.0	521
5643	[{3, 19}, {10}, {5}]	{pos_NC,feats_g=m} {pos_P} {feats_g=f}	1.2024088541666669	253.0	320
5434	[{10, 42}, {80, 81, 4}, {4, 15}]	{pos_P,dep_mod} {feats_n=s,pos_DET,dep_det} {feats_n=s,dep_prep}	1.202319182389937	419.0	530
4641	[{56, 55}, {42}]	{pos_PONCT,dep_ponct} {dep_mod}	1.2020958083832336	528.0	668
4597	[{42}, {10, 42}]	{dep_mod} {pos_P,dep_mod}	1.2020958083832336	396.0	501
1649	[{19, 4}]	{feats_n=s,feats_g=m}	1.2020856558900037	709.0	897
5445	[{80}, {4}, {42}]	{pos_DET} {feats_n=s} {dep_mod}	1.202033218785796	460.0	582
5992	[{80, 81}, {3}, {10}]	{pos_DET,dep_det} {pos_NC} {pos_P}	1.20198973932335	475.0	601
5558	[{3, 51, 5}]	{pos_NC,feats_g=f,dep_suj}	1.2019489247311828	245.0	310
5578	[{9, 122}, {3, 15}, {42}]	{lemma_de,pos_P+D} {pos_NC,dep_prep} {dep_mod}	1.2019489247311828	245.0	310
5577	[{9, 10, 11}, {5, 15}]	{lemma_de,pos_P,dep_dep} {feats_g=f,dep_prep}	1.2019489247311828	245.0	310
2173	[{131}, {42}]	{feats_n=p} {dep_mod}	1.2017910767910769	614.0	777
2407	[{80, 81}, {3, 15}, {4}]	{pos_DET,dep_det} {pos_NC,dep_prep} {feats_n=s}	1.2016460905349795	256.0	324
4895	[{88}]	{wp_▁en}	1.2015913508260447	271.0	343
3487	[{42}, {11}]	{dep_mod} {dep_dep}	1.2014982502187228	301.0	381
5366	[{3, 4}, {153}]	{pos_NC,feats_n=s} {pos_ADJ}	1.201280804150454	406.0	514
2357	[{9, 10, 12}, {4}, {3, 4, 15}]	{lemma_de,pos_P,wp_▁de} {feats_n=s} {pos_NC,feats_n=s,dep_prep}	1.2011126893939392	278.0	352
4696	[{5}, {10}, {4}, {15}]	{feats_g=f} {pos_P} {feats_n=s} {dep_prep}	1.2010893980233603	293.0	371
4432	[{10, 42}, {80, 81, 4}, {3, 4, 15}]	{pos_P,dep_mod} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,dep_prep}	1.2009639898024218	413.0	523
5364	[{4}, {42, 4}]	{feats_n=s} {feats_n=s,dep_mod}	1.2009092098377812	503.0	637
246	[{5}, {131, 5}]	{feats_g=f} {feats_g=f,feats_n=p}	1.200901930894309	259.0	328
238	[{3}, {69}]	{pos_NC} {feats_p=3}	1.200901930894309	259.0	328
1970	[{10}, {80}, {4}, {42}]	{pos_P} {pos_DET} {feats_n=s} {dep_mod}	1.200657894736842	330.0	418
3886	[{10, 11}, {4}, {4}]	{pos_P,dep_dep} {feats_n=s} {feats_n=s}	1.200657894736842	285.0	361
2766	[{397}]	{pos_VPP}	1.2005251520176894	476.0	603
5128	[{10, 42}, {80, 81, 4}, {4}]	{pos_P,dep_mod} {feats_n=s,pos_DET,dep_det} {feats_n=s}	1.2005112942612943	431.0	546
382	[{25}, {42}]	{lemma__} {dep_mod}	1.2004640839386602	326.0	413
4021	[{9, 11}, {15}, {42}]	{lemma_de,dep_dep} {dep_prep} {dep_mod}	1.2004444444444444	296.0	375
1505	[{4}, {42}, {4}, {3, 4, 15}]	{feats_n=s} {dep_mod} {feats_n=s} {pos_NC,feats_n=s,dep_prep}	1.2004061844863732	251.0	318
5154	[{3, 5, 15}, {42}]	{pos_NC,feats_g=f,dep_prep} {dep_mod}	1.200265522875817	483.0	612
4678	[{42}, {42}, {15}]	{dep_mod} {dep_mod} {dep_prep}	1.2	288.0	365
3604	[{5}, {9, 10, 11}]	{feats_g=f} {lemma_de,pos_P,dep_dep}	1.1998131046613896	299.0	379
3396	[{15}, {42}, {56, 55}]	{dep_prep} {dep_mod} {pos_PONCT,dep_ponct}	1.199686488673139	325.0	412
2245	[{3, 5}, {9}, {5}]	{pos_NC,feats_g=f} {lemma_de} {feats_g=f}	1.1994667658730158	265.0	336
5343	[{80, 4}, {4}, {42}]	{feats_n=s,pos_DET} {feats_n=s} {dep_mod}	1.1994201030927836	459.0	582
5347	[{80, 81}, {4}, {42}]	{pos_DET,dep_det} {feats_n=s} {dep_mod}	1.1994201030927836	459.0	582
4727	[{80, 81}, {5, 15}, {42}]	{pos_DET,dep_det} {feats_g=f,dep_prep} {dep_mod}	1.1994201030927836	306.0	388
5265	[{4}, {3, 5}, {42}]	{feats_n=s} {pos_NC,feats_g=f} {dep_mod}	1.1993844696969698	347.0	440
5215	[{10}, {3, 15}, {42}]	{pos_P} {pos_NC,dep_prep} {dep_mod}	1.1993040873854826	373.0	473
31	[{42}, {80, 81, 4, 104}, {3}]	{dep_mod} {feats_n=s,pos_DET,dep_det,lemma_le} {pos_NC}	1.1991185897435899	287.0	364
4330	[{10}, {80, 81, 4}, {15}, {10}]	{pos_P} {feats_n=s,pos_DET,dep_det} {dep_prep} {pos_P}	1.1989391615541922	257.0	326
4329	[{10}, {80, 81, 4}, {4}, {4}]	{pos_P} {feats_n=s,pos_DET,dep_det} {feats_n=s} {feats_n=s}	1.1989391615541922	257.0	326
5227	[{5, 15}, {42}]	{feats_g=f,dep_prep} {dep_mod}	1.1988327904451683	484.0	614
5615	[{80, 81, 4}, {4}, {10}]	{feats_n=s,pos_DET,dep_det} {feats_n=s} {pos_P}	1.1985168038408778	383.0	486
3805	[{4}, {3}, {42}, {4}]	{feats_n=s} {pos_NC} {dep_mod} {feats_n=s}	1.198507462686567	264.0	335
3814	[{9, 10}, {131}]	{lemma_de,pos_P} {feats_n=p}	1.198507462686567	264.0	335
2329	[{4}, {11}, {131}]	{feats_n=s} {dep_dep} {feats_n=p}	1.1984827898550725	290.0	368
534	[{23}, {4}, {4}]	{wp_'} {feats_n=s} {feats_n=s}	1.198378164556962	249.0	316
2309	[{9, 10, 12}, {80, 81, 4}, {3, 4, 15}]	{lemma_de,pos_P,wp_▁de} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,dep_prep}	1.1983643744030563	275.0	349
2315	[{25, 42}, {56}]	{lemma__,dep_mod} {dep_ponct}	1.1983643744030563	275.0	349
4544	[{9}, {4}, {3, 4, 15}]	{lemma_de} {feats_n=s} {pos_NC,feats_n=s,dep_prep}	1.198343373493976	327.0	415
5170	[{10}, {5}]	{pos_P} {feats_g=f}	1.1981671381423857	557.0	707
5338	[{3}, {10}, {15}]	{pos_NC} {pos_P} {dep_prep}	1.1978852911646587	523.0	664
5318	[{131}, {131}, {131}]	{feats_n=p} {feats_n=p} {feats_n=p}	1.1977258852258854	430.0	546
126	[{10}, {5, 15}, {42}]	{pos_P} {feats_g=f,dep_prep} {dep_mod}	1.1975424151696608	263.0	334
3019	[{3}, {56, 55}]	{pos_NC} {pos_PONCT,dep_ponct}	1.1975366876310274	626.0	795
815	[{3}, {9, 10}, {5, 15}]	{pos_NC} {lemma_de,pos_P} {feats_g=f,dep_prep}	1.197415611814346	311.0	395
824	[{5}, {153, 5}]	{feats_g=f} {feats_g=f,pos_ADJ}	1.197415611814346	311.0	395
3878	[{4}, {42}, {4}, {3}]	{feats_n=s} {dep_mod} {feats_n=s} {pos_NC}	1.1973411602209945	285.0	362
2175	[{3}, {10}, {80, 81, 4}, {3, 4, 15}]	{pos_NC} {pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,dep_prep}	1.1973308883455582	322.0	409
2190	[{80, 131}, {3, 131}, {42}]	{pos_DET,feats_n=p} {pos_NC,feats_n=p} {dep_mod}	1.1973308883455582	322.0	409
5221	[{81, 4}, {15}]	{feats_n=s,dep_det} {dep_prep}	1.1972067686601762	566.0	719
4132	[{10}, {80, 81}, {4, 15}, {42}]	{pos_P} {pos_DET,dep_det} {feats_n=s,dep_prep} {dep_mod}	1.1970195374800638	329.0	418
4130	[{10}, {80, 4}, {4}, {42}]	{pos_P} {feats_n=s,pos_DET} {feats_n=s} {dep_mod}	1.1970195374800638	329.0	418
1944	[{42}, {80, 81}, {3, 5}]	{dep_mod} {pos_DET,dep_det} {pos_NC,feats_g=f}	1.1970057034220531	414.0	526
2960	[{15}, {42, 5}]	{dep_prep} {feats_g=f,dep_mod}	1.1969521604938271	255.0	324
3269	[{10}, {80, 81}, {5, 15}, {42}]	{pos_P} {pos_DET,dep_det} {feats_g=f,dep_prep} {dep_mod}	1.1969155844155843	303.0	385
2238	[{80, 81, 4}, {4}, {42}]	{feats_n=s,pos_DET,dep_det} {feats_n=s} {dep_mod}	1.1968069873997709	458.0	582
4075	[{3}, {9, 10, 11}, {5}]	{pos_NC} {lemma_de,pos_P,dep_dep} {feats_g=f}	1.1967921401515151	277.0	352
5549	[{3}, {9}]	{pos_NC} {lemma_de}	1.1967213114754098	672.0	854
4684	[{9, 10, 12}, {3, 15}]	{lemma_de,pos_P,wp_▁de} {pos_NC,dep_prep}	1.1966716467463479	395.0	502
218	[{42}, {4}, {4}, {10}]	{dep_mod} {feats_n=s} {feats_n=s} {pos_P}	1.1965715715715717	262.0	333
4404	[{80, 81, 131}, {3, 131}, {42}]	{pos_DET,dep_det,feats_n=p} {pos_NC,feats_n=p} {dep_mod}	1.1965379901960784	321.0	408
4066	[{87}]	{lemma_en}	1.1964450600184673	284.0	361
6170	[{88, 87}]	{lemma_en,wp_▁en}	1.1962110136452242	269.0	342
5203	[{19}, {3}]	{feats_g=m} {pos_NC}	1.1960377585377584	545.0	693
5442	[{42}, {4}, {4, 15}]	{dep_mod} {feats_n=s} {feats_n=s,dep_prep}	1.1958689458689458	460.0	585
19	[{5}, {9}, {5}]	{feats_g=f} {lemma_de} {feats_g=f}	1.1958333333333333	287.0	365
4370	[{80, 81}, {4, 15}, {42}]	{pos_DET,dep_det} {feats_n=s,dep_prep} {dep_mod}	1.1957145684877275	331.0	421
2512	[{4}, {19}]	{feats_n=s} {feats_g=m}	1.1955107174103237	599.0	762
2526	[{3, 4}, {153, 42}]	{pos_NC,feats_n=s} {dep_mod,pos_ADJ}	1.1953631647211413	404.0	514
5141	[{80, 81, 4}, {15}]	{feats_n=s,pos_DET,dep_det} {dep_prep}	1.1950915623551228	565.0	719
106	[{42}, {81, 4}, {3, 15}]	{dep_mod} {feats_n=s,dep_det} {pos_NC,dep_prep}	1.1949404761904763	429.0	546
1967	[{10}, {4}, {4, 15}, {42}]	{pos_P} {feats_n=s} {feats_n=s,dep_prep} {dep_mod}	1.194940476190476	330.0	420
1955	[{3}, {10}, {80, 81, 4}, {4, 15}]	{pos_NC} {pos_P} {feats_n=s,pos_DET,dep_det} {feats_n=s,dep_prep}	1.194940476190476	330.0	420
2242	[{131}, {3}, {42}]	{feats_n=p} {pos_NC} {dep_mod}	1.1947541452258434	458.0	583
2520	[{42}, {80, 81}, {3}, {42}]	{dep_mod} {pos_DET,dep_det} {pos_NC} {dep_mod}	1.1947287199480183	403.0	513
5815	[{3, 4, 5}, {4}]	{pos_NC,feats_n=s,feats_g=f} {feats_n=s}	1.1944878472222222	377.0	480
4962	[{81, 4}]	{feats_n=s,dep_det}	1.194316877152698	684.0	871
5552	[{3}, {9, 10, 12}, {3, 5, 15}]	{pos_NC} {lemma_de,pos_P,wp_▁de} {pos_NC,feats_g=f,dep_prep}	1.194244123931624	245.0	312
788	[{25, 42}, {56, 55}]	{lemma__,dep_mod} {pos_PONCT,dep_ponct}	1.1940066857688634	274.0	349
127	[{10}, {15}, {4}]	{pos_P} {dep_prep} {feats_n=s}	1.1939676616915422	263.0	335
4620	[{10}, {80, 81}, {3, 15}, {4}]	{pos_P} {pos_DET,dep_det} {pos_NC,dep_prep} {feats_n=s}	1.19392523364486	252.0	321
6205	[{398}]	{feats_t=K}	1.193534250269687	485.0	618
182	[{3, 4}, {9, 11}]	{pos_NC,feats_n=s} {lemma_de,dep_dep}	1.193431712962963	452.0	576
1147	[{10}, {80, 81, 4}, {4, 15}, {42}]	{pos_P} {feats_n=s,pos_DET,dep_det} {feats_n=s,dep_prep} {dep_mod}	1.1933811802232854	328.0	418
4790	[{9, 10}, {5}]	{lemma_de,pos_P} {feats_g=f}	1.1932282545242265	448.0	571
4414	[{9, 10}, {4}, {3, 4}]	{lemma_de,pos_P} {feats_n=s} {pos_NC,feats_n=s}	1.1930992736077481	324.0	413
231	[{80, 81}, {3, 4}, {42}]	{pos_DET,dep_det} {pos_NC,feats_n=s} {dep_mod}	1.1930675287356323	455.0	580
2755	[{19}, {10}, {5}]	{feats_g=m} {pos_P} {feats_g=f}	1.192965367965368	302.0	385
4961	[{80, 4}]	{feats_n=s,pos_DET}	1.192947247706422	684.0	872
6178	[{153, 131}]	{feats_n=p,pos_ADJ}	1.192911714770798	462.0	589
3294	[{4}, {10, 11}, {4}]	{feats_n=s} {pos_P,dep_dep} {feats_n=s}	1.192890835579515	291.0	371
5031	[{80, 81}, {3, 15}, {42}]	{pos_DET,dep_det} {pos_NC,dep_prep} {dep_mod}	1.1928104575163399	440.0	561
843	[{5}, {153, 42, 5}]	{feats_g=f} {feats_g=f,dep_mod,pos_ADJ}	1.192734771573604	309.0	394
5307	[{4}, {4}, {10}]	{feats_n=s} {feats_n=s} {pos_P}	1.1926773313492063	527.0	672
168	[{10}, {4}, {15}, {10}]	{pos_P} {feats_n=s} {dep_prep} {pos_P}	1.1926291793313069	258.0	329
4357	[{10}, {80, 81}, {3, 15}, {42}]	{pos_P} {pos_DET,dep_det} {pos_NC,dep_prep} {dep_mod}	1.1925959232613907	436.0	556
2232	[{80, 81, 4}]	{feats_n=s,pos_DET,dep_det}	1.1925707998469193	683.0	871
269	[{80, 81, 4}, {15}, {42}]	{feats_n=s,pos_DET,dep_det} {dep_prep} {dep_mod}	1.192547723935389	356.0	454
5116	[{42}, {80, 81, 4}, {3, 15}]	{dep_mod} {feats_n=s,pos_DET,dep_det} {pos_NC,dep_prep}	1.1921550671550674	428.0	546
6020	[{4}, {9, 131}, {131}]	{feats_n=s} {lemma_de,feats_n=p} {feats_n=p}	1.1921370967741935	243.0	310
1964	[{80, 81, 4}, {4, 15}, {42}]	{feats_n=s,pos_DET,dep_det} {feats_n=s,dep_prep} {dep_mod}	1.1921021377672207	330.0	421
1813	[{300}]	{wp_s}	1.1920767428236672	446.0	569
5606	[{42}, {80, 81}, {15}, {42}]	{dep_mod} {pos_DET,dep_det} {dep_prep} {dep_mod}	1.1918367346938774	384.0	490
1571	[{131}, {131}, {153, 42}]	{feats_n=p} {feats_n=p} {dep_mod,pos_ADJ}	1.191787598944591	297.0	379
5214	[{80, 81, 4}, {3, 4}, {4}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s} {feats_n=s}	1.1917454481792717	373.0	476
5446	[{3, 4}, {9}, {15}]	{pos_NC,feats_n=s} {lemma_de} {dep_prep}	1.1916596756152125	467.0	596
6152	[{81}, {5}]	{dep_det} {feats_g=f}	1.1916000410004102	637.0	813
2186	[{9, 10}, {4}, {3, 4, 15}]	{lemma_de,pos_P} {feats_n=s} {pos_NC,feats_n=s,dep_prep}	1.1915044606650447	322.0	411
2900	[{9, 11}, {4, 5}]	{lemma_de,dep_dep} {feats_n=s,feats_g=f}	1.191480891719745	246.0	314
3937	[{4}, {73}]	{feats_n=s} {pos_V}	1.1911945812807883	318.0	406
1784	[{9, 10}, {15}]	{lemma_de,pos_P} {dep_prep}	1.191095132743363	531.0	678
4757	[{9, 10, 11, 12}]	{lemma_de,pos_P,dep_dep,wp_▁de}	1.1908152501506932	433.0	553
4856	[{9, 10, 11}, {3, 15}]	{lemma_de,pos_P,dep_dep} {pos_NC,dep_prep}	1.1908090976882924	350.0	447
791	[{56, 55}, {5}]	{pos_PONCT,dep_ponct} {feats_g=f}	1.1905952380952378	274.0	350
4920	[{80, 81, 4}, {3, 4}, {42}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s} {dep_mod}	1.1904454022988507	454.0	580
5766	[{10}, {81, 4}, {15}]	{pos_P} {feats_n=s,dep_det} {dep_prep}	1.1904015784586817	562.0	718
4793	[{10}, {3, 15}]	{pos_P} {pos_NC,dep_prep}	1.190308344795965	569.0	727
4618	[{9, 11}, {4}, {4}]	{lemma_de,dep_dep} {feats_n=s} {feats_n=s}	1.190217391304348	252.0	322
5813	[{10, 42}, {4}, {4, 15}]	{pos_P,dep_mod} {feats_n=s} {feats_n=s,dep_prep}	1.1900944857496902	421.0	538
5901	[{80, 81}, {5}]	{pos_DET,dep_det} {feats_g=f}	1.189729397293973	636.0	813
5449	[{42}, {4}, {3, 15}]	{dep_mod} {feats_n=s} {pos_NC,dep_prep}	1.1896635957565607	467.0	597
5469	[{3, 4}, {4}]	{pos_NC,feats_n=s} {feats_n=s}	1.1895171457387794	517.0	661
5050	[{3}, {10}, {4}, {3, 4}]	{pos_NC} {pos_P} {feats_n=s} {pos_NC,feats_n=s}	1.189416868442292	323.0	413
5147	[{10, 42}, {4}, {3, 4}]	{pos_P,dep_mod} {feats_n=s} {pos_NC,feats_n=s}	1.1892230576441103	416.0	532
6048	[{19}, {10}]	{feats_g=m} {pos_P}	1.189207175925926	563.0	720
3705	[{10, 42}, {80, 81}, {15}, {42}]	{pos_P,dep_mod} {pos_DET,dep_det} {dep_prep} {dep_mod}	1.1891289437585735	380.0	486
3476	[{4}, {42, 19}]	{feats_n=s} {feats_g=m,dep_mod}	1.1890151515151515	301.0	385
2332	[{80, 4}, {4}, {42, 4}]	{feats_n=s,pos_DET} {feats_n=s} {feats_n=s,dep_mod}	1.1887915543575922	290.0	371
4924	[{3, 4}, {9, 10}]	{pos_NC,feats_n=s} {lemma_de,pos_P}	1.1887276140958982	451.0	577
1952	[{10, 42}, {4}, {3, 4, 15}]	{pos_P,dep_mod} {feats_n=s} {pos_NC,feats_n=s,dep_prep}	1.188598556183302	415.0	531
4135	[{42}, {4}, {3}, {42}]	{dep_mod} {feats_n=s} {pos_NC} {dep_mod}	1.1884897070467142	329.0	421
3625	[{80, 81, 4}, {3, 4}, {10}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s} {pos_P}	1.1884450171821306	379.0	485
5191	[{10}, {80, 81, 4}, {15}]	{pos_P} {feats_n=s,pos_DET,dep_det} {dep_prep}	1.188283426183844	561.0	718
4837	[{9, 10, 11}]	{lemma_de,pos_P,dep_dep}	1.188226360274696	493.0	631
1424	[{19}, {10}, {80, 81}, {3, 4, 15}]	{feats_g=m} {pos_P} {pos_DET,dep_det} {pos_NC,feats_n=s,dep_prep}	1.188151041666667	250.0	320
2319	[{42}, {80, 81}, {5}, {42}]	{dep_mod} {pos_DET,dep_det} {feats_g=f} {dep_mod}	1.1881510416666667	275.0	352
4858	[{42}, {81, 4}, {5}]	{dep_mod} {feats_n=s,dep_det} {feats_g=f}	1.1881510416666665	350.0	448
4592	[{5}, {11}, {15}]	{feats_g=f} {dep_dep} {dep_prep}	1.1878698224852071	396.0	507
4045	[{397}, {42}]	{pos_VPP} {dep_mod}	1.1878508771929825	371.0	475
3387	[{15}, {42, 131}]	{dep_prep} {dep_mod,feats_n=p}	1.187829194883371	346.0	443
4879	[{80, 81, 4}, {3, 19}, {42}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_g=m} {dep_mod}	1.187740153698367	271.0	347
4887	[{19, 131}, {10}]	{feats_g=m,feats_n=p} {pos_P}	1.187740153698367	271.0	347
3954	[{10}, {80, 81, 4}, {15}, {42}]	{pos_P} {feats_n=s,pos_DET,dep_det} {dep_prep} {dep_mod}	1.1877304572271385	353.0	452
2894	[{4}, {131, 147}, {3, 131}]	{feats_n=s} {feats_n=p,wp_▁des} {pos_NC,feats_n=p}	1.1876984126984125	246.0	315
5447	[{5}, {11}]	{feats_g=f} {dep_dep}	1.1876741917502787	467.0	598
3278	[{80, 81}, {3, 5, 15}, {42}]	{pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep} {dep_mod}	1.1876610824742269	303.0	388
5249	[{42}, {80, 81, 4}, {5}]	{dep_mod} {feats_n=s,pos_DET,dep_det} {feats_g=f}	1.1874067859806114	349.0	447
4069	[{4}, {9}, {3, 15}]	{feats_n=s} {lemma_de} {pos_NC,dep_prep}	1.187361572535991	470.0	602
