	motifs_int	motifs_str	k	M	f	t	T	indice
{5} {18} {5,23,24,25,27}	[{5}, {18}, {5, 23, 24, 25, 27}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	238	134	7667	860	48978	10.434851006199834
{17,18} {5} {4}	[{17, 18}, {5}, {4}]	{lemma_de,pos_ADP} {feats_Number=Sing} {feats_Gender=Masc}	245	133	7608	860	48978	10.41246799715213
{18} {4,5,23,24,25,27} {3,4}	[{18}, {4, 5, 23, 24, 25, 27}, {3, 4}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc}	218	124	7085	860	48978	10.411351399878647
{5} {3,5} {5,11}	[{5}, {3, 5}, {11, 5}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {feats_Number=Sing,pos_ADJ}	230	117	6685	860	48978	10.410711616078993
{23,24,25,27} {3,5} {18}	[{24, 25, 27, 23}, {3, 5}, {18}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {pos_ADP}	251	143	8166	860	48978	10.40410825443743
{5,23,24,25,27} {3} {18}	[{5, 23, 24, 25, 27}, {3}, {18}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP}	248	143	8166	860	48978	10.40410825443743
{24,25,27} {3} {18} {5}	[{24, 25, 27}, {3}, {18}, {5}]	{pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing}	239	142	8132	860	48978	10.387940191373138
{3,5} {18} {24,27}	[{3, 5}, {18}, {24, 27}]	{pos_NOUN,feats_Number=Sing} {pos_ADP} {pos_DET,feats_PronType=Art}	219	122	6950	860	48978	10.385318886041475
{18} {5,24,26} {5,26}	[{18}, {24, 26, 5}, {26, 5}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_Gender=Fem} {feats_Number=Sing,feats_Gender=Fem}	222	133	7572	860	48978	10.359710154958597
{24} {5} {11}	[{24}, {5}, {11}]	{pos_DET} {feats_Number=Sing} {pos_ADJ}	235	110	6301	860	48978	10.355814578868582
{24,25,27} {3} {5}	[{24, 25, 27}, {3}, {5}]	{pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {feats_Number=Sing}	234	109	6232	860	48978	10.341099964570647
{5,24} {3,5} {5}	[{24, 5}, {3, 5}, {5}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing} {feats_Number=Sing}	282	165	9402	860	48978	10.338314907837482
{5} {5} {11}	[{5}, {5}, {11}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADJ}	261	132	7523	860	48978	10.332567542502801
{26} {18} {24}	[{26}, {18}, {24}]	{feats_Gender=Fem} {pos_ADP} {pos_DET}	248	162	9223	860	48978	10.331137856310018
{24,27} {5} {5,11}	[{24, 27}, {5}, {11, 5}]	{pos_DET,feats_PronType=Art} {feats_Number=Sing} {feats_Number=Sing,pos_ADJ}	224	94	5386	860	48978	10.321824835194363
{5} {3,5} {105}	[{5}, {3, 5}, {105}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {pos_PUNCT}	230	122	6940	860	48978	10.321644803338032
{5} {18} {24,27} {3,5}	[{5}, {18}, {24, 27}, {3, 5}]	{feats_Number=Sing} {pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	230	137	7818	860	48978	10.304889906990166
{5} {18} {5,24,27} {3}	[{5}, {18}, {24, 27, 5}, {3}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN}	230	137	7818	860	48978	10.304889906990166
{18} {5,24,27} {5} {5}	[{18}, {24, 27, 5}, {5}, {5}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing} {feats_Number=Sing}	215	93	5298	860	48978	10.291649761865537
