	motifs_int	motifs_str	ARSCAN	CHISCO	DICEN	LADYSS	LTIE	CDPC	CRDP	ECONOMIX	LAPPS	MODALX	CEDCAC	CREA	ERO	LEGS	MODYCO	CEDIN	CREF	HAR	LEME	MONDESA	CEJEC	CRESPPA	IDHES	LESC	PRETECH	CEREG	CRPM	IREPH	LICAE	SOPHIAPOL	CEROS	CSLF	IRERP	LINP2	CHAD	CTAD	ISP	LIPO
{92} {18} {5}	[{92}, {18}, {5}]	{feats_Number=Plur} {pos_ADP} {feats_Number=Sing}	-0.7384793030597532	9.787119129962775	10.346376198716403	10.593969852976134	-146.43624231880466	0.7010079170757876	-0.9749779200236769	-0.3934925140303908	-inf	9.510514668449236	inf	10.77161050262747	inf	9.150403161174548	10.705969225164438	6.746579456046107	11.448436645323367	0.7283040057708363	10.038478127916704	0.35881652095733507	5.549529193111719	2.788937496715279	-inf	10.3270784902682	inf	10.532622438283884	0.4072401493217352	9.516039036200764	-201.56009004984676	inf	10.859507635243506	2.33554525667332	7.401167902124863	10.328794923468314	-0.929558423710175	10.763826793651196	inf	2.1793961186531914
{5} {5} {5}	[{5}, {5}, {5}]	{feats_Number=Sing} {feats_Number=Sing} {feats_Number=Sing}	-24.967465586645627	inf	10.709000614062052	4.848699471802167	-212.92502409645675	10.47408697929093	3.9684436618202166	-16.010103528350143	-inf	10.872400617902777	inf	inf	inf	3.9159049647913013	9.103427160314544	inf	inf	2.4038878058069804	9.580687380957347	-3.41132092413772	10.693372117972324	-8.374541414630713	-44.78197980466096	10.661118931628316	inf	inf	-1.4600407965288653	inf	-293.1924925498312	inf	inf	inf	11.255776140017508	11.30960988108922	4.112310964316066	inf	inf	inf
{18} {5,23,24,25,27} {4}	[{18}, {5, 23, 24, 25, 27}, {4}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc}	-1.1251306991703984	inf	11.17086480267563	2.719286870877057	-164.07601005209443	6.636398378578907	3.102532333263623	-1.0795834053333615	-inf	inf	inf	inf	inf	2.528328109419246	inf	inf	inf	inf	3.9330583734677917	-1.4484820593545698	inf	2.3541766825798676	-inf	inf	inf	inf	-36.77339975638481	7.470708826855584	-225.8627008631902	inf	6.541781605273733	7.862540390436543	10.114240237820322	inf	3.208501308264381	inf	inf	6.334185388202315
{18} {24,27} {26}	[{18}, {24, 27}, {26}]	{pos_ADP} {pos_DET,feats_PronType=Art} {feats_Gender=Fem}	-19.89805018579368	inf	7.233579805300279	6.264014087743242	-254.61183811530958	1.4711601810956336	-0.8356091386394967	-15.111500068472498	-74.28040300744804	inf	inf	inf	inf	0.5734601436238944	inf	inf	inf	0.3912739326188287	3.963408783916176	-11.840495618254389	inf	-4.862421204596748	-45.029223914853716	inf	inf	inf	-1.1691997894959574	9.6272259308594	-38.31623551025979	inf	6.622629783081126	3.4147763407606035	inf	inf	-0.7780701788355042	inf	inf	3.2022761835739892
{18} {5,24} {5,26}	[{18}, {24, 5}, {26, 5}]	{pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing,feats_Gender=Fem}	-20.257744470806685	inf	7.312699340149076	4.377600506178599	-189.39166189117017	3.3176565674169725	1.3610163355882916	-2.9931300694884992	-inf	10.370312836026919	inf	10.789912801827189	inf	4.681399422173941	10.843243229351275	inf	11.392511131182797	1.7192742283300375	4.43506827967283	-3.5359193167916034	10.375230389252103	-6.8807029335199	-27.448549600680387	10.386776737506521	inf	10.546283647868352	-0.3792186466125571	inf	-260.75026451055453	inf	8.950689177843152	8.467467111648677	10.515034458801646	10.460385068161594	1.4311179770054052	10.669320586238806	inf	7.137068201140924
{18} {5,24} {4}	[{18}, {24, 5}, {4}]	{pos_ADP} {feats_Number=Sing,pos_DET} {feats_Gender=Masc}	-14.129776565546335	inf	8.460553189459262	0.8927643734247358	-214.1490068979715	4.38670686756297	0.7501644436995953	-23.71720776145884	-52.5625982184089	10.625265126987507	inf	inf	inf	0.6459621370523752	7.612885012551862	inf	4.556064101994174	5.455024167024616	2.677197972640463	-9.035583339940171	10.6159042366929	-3.0501865797042713	-48.210842789828476	10.553420225197812	inf	inf	-2.6477462630071655	7.48237044379016	-294.88012697323785	inf	3.9136728726080214	3.4419983125781335	8.80996942708057	10.491047641806192	0.8020707630953452	10.574152392321253	inf	6.432221270942673
{5} {18} {24}	[{5}, {18}, {24}]	{feats_Number=Sing} {pos_ADP} {pos_DET}	-9.973840483852605	inf	10.822070734416915	6.602202671328796	-176.70626394958228	5.911859351355632	2.508966294658802	-1.0533545180488582	-inf	10.519518205833016	inf	inf	inf	8.196124371293513	inf	inf	inf	7.5905968649371784	7.052611121638948	-0.6779447801942226	10.59063387503438	-1.9244170609600575	-inf	10.749190504829075	inf	inf	0.957761503114223	inf	-243.26701539946768	inf	inf	inf	inf	10.722152760970449	2.606554841383982	inf	inf	9.687094436927069
{23,24,25,27} {3} {18}	[{24, 25, 27, 23}, {3}, {18}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP}	-17.993852973725293	inf	inf	5.157209138855402	-189.6641777362134	2.2090582920086637	1.211223906917163	-3.52172156809373	-inf	inf	inf	inf	inf	1.4203441251454263	inf	8.611273087157574	inf	2.202859439673793	5.681278637827938	-4.260358965938272	inf	-5.58613771954332	-23.219794758345063	inf	inf	inf	-0.8345267374484269	inf	-261.12588389953896	inf	6.989214601520918	2.9675169377503243	inf	inf	1.2764691070153977	inf	inf	8.219310330119775
{730} {5} {5}	[{730}, {5}, {5}]	{wp_▁de} {feats_Number=Sing} {feats_Number=Sing}	-16.3315400370632	inf	4.05710078072486	0.774930348332778	-229.5812313484051	8.120256824480197	0.8518121941943189	-20.34910362412618	-62.83561002666376	inf	inf	inf	inf	0.5428932190757736	4.246047713340874	inf	8.517615830258611	0.9376466810302637	0.9507988615077996	-10.470028910265746	inf	-3.9960183861559897	-35.790980614489875	inf	inf	8.839661819984256	-2.227229674389598	inf	-27.679175926426723	inf	9.306737936967425	1.2494286396348249	8.487755160436517	6.9045075688879045	0.7670522782256202	inf	inf	2.784839641296476
{3} {18} {26}	[{3}, {18}, {26}]	{pos_NOUN} {pos_ADP} {feats_Gender=Fem}	-7.200545971348149	6.233522882309068	10.963922432383757	inf	-177.208699881658	3.552212057190506	-0.7850898454459783	-0.9996408352441218	-inf	6.164254191225295	inf	inf	inf	1.6880899490983285	inf	inf	inf	0.921880788616873	9.496247946514856	-3.8819465810525013	9.481387118839287	-0.9051442314220312	-18.52586055137496	10.847227145721623	inf	inf	2.4453582799589695	inf	-243.95942513219543	inf	inf	2.2470883975559426	inf	11.699172524382506	-0.740692339730783	inf	inf	2.5050378192929417
{18} {4,5,23,24,25,27,44} {5}	[{18}, {4, 5, 44, 23, 24, 25, 27}, {5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,wp_▁le} {feats_Number=Sing}	-0.6412239567433637	inf	10.719644982894525	2.232808410343488	-144.58528177975435	6.454256898454374	0.8803564319723993	-2.870187113866194	-inf	10.554855493940313	inf	inf	inf	2.696850335512808	11.18328162092027	inf	inf	4.196977453511902	4.247773093652293	-0.8126181215689321	10.628395282832555	2.9266024049567902	-inf	10.720556148941505	inf	8.182916239921727	-32.41233937061685	4.840573094326261	-199.01030283325966	inf	8.036682296327799	inf	8.257846367747876	6.985408608510324	0.9256322014340743	inf	inf	7.327271441740523
{18} {5} {4}	[{18}, {5}, {4}]	{pos_ADP} {feats_Number=Sing} {feats_Gender=Masc}	-17.684538448948313	inf	9.41833784061507	1.1144564490863258	-226.80447692974346	6.378417294297762	0.5601358095264768	-24.857914192003843	-52.54513443993137	inf	inf	inf	inf	1.158442918089248	10.391423246879139	inf	4.880583136094886	5.375006930236981	4.970603638910151	-9.13582657880791	inf	-4.453666796401974	-54.53940325499221	11.105901962987607	inf	inf	-3.0024438872103913	9.320012251042444	-312.3313298830504	inf	4.064978298545314	4.118269451493189	9.68800626341091	11.74373640487611	0.6046213180127393	10.229477256113903	inf	6.0239118573479935
{3} {18} {3}	[{3}, {18}, {3}]	{pos_NOUN} {pos_ADP} {pos_NOUN}	-7.599307677642498	3.6091446103337472	11.275962148418103	inf	-176.85972786378937	7.406482351697248	-2.5265142648280254	-2.0563151339449184	-17.35158634392514	3.5594661741516216	inf	inf	inf	5.63943627680499	inf	inf	inf	1.6429954585138067	inf	-1.154813735147693	7.731112540896648	-1.0056951701858305	-inf	11.110715682017018	inf	7.755596369951804	4.819587452886023	inf	-243.47850437554928	inf	inf	0.5537430333288413	inf	11.046228087010025	-2.4384470351855803	inf	inf	0.9592966080860046
{17,18} {92} {92}	[{17, 18}, {92}, {92}]	{lemma_de,pos_ADP} {feats_Number=Plur} {feats_Number=Plur}	inf	inf	10.83626220329282	inf	-107.90554799247315	2.7274104611445997	-87.64907096974409	-inf	-inf	10.601660907243486	inf	inf	inf	inf	11.445441033788745	inf	inf	10.273539483403843	inf	inf	9.83205443425528	10.802650224787806	-inf	10.831398235787804	inf	inf	-24.199493137559514	4.744527891590375	-148.49395824067926	inf	inf	inf	inf	11.908524039960316	-87.3413203984476	inf	inf	5.460493347216127
{18} {4,5,23,24,25,27,44} {4,5}	[{18}, {4, 5, 44, 23, 24, 25, 27}, {4, 5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,wp_▁le} {feats_Gender=Masc,feats_Number=Sing}	-0.6771208455009609	inf	10.36605476459056	2.3041287698475776	-143.76645851377887	6.0728345773963	0.9428745622727991	-2.8530144942361053	-inf	10.41205313928872	inf	inf	inf	2.843057081908471	10.806851629071016	inf	11.245863016893125	4.016046204713044	4.075445825950179	-1.1357079981072666	10.51825534831942	2.818644383921521	-inf	10.351663140902232	inf	7.75105374144777	-32.22907974777605	4.9343498158924355	-197.8823530523933	inf	7.0785188262499315	11.245150196058592	7.906074224415548	6.99414020558235	0.9900237631994364	10.895799455639743	inf	7.4589921134355075
{18} {5} {3,26}	[{18}, {5}, {26, 3}]	{pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Gender=Fem}	-9.292993386967629	inf	10.668225378838187	6.173811878899768	-169.5368365704766	3.5703991819711005	1.3256657391317908	1.7768267200724104	-inf	10.623407529425867	inf	inf	inf	6.005954810645502	inf	inf	inf	3.0284173456462407	6.319573368711099	-1.8363965743027155	10.620039519876936	-1.7577793794124386	-inf	10.744380975091879	inf	inf	0.5720327540368506	inf	-233.38729007885843	inf	inf	inf	11.264260763217035	11.076993847319637	1.3901275340351618	inf	inf	8.59039021714659
{18} {24,92} {92}	[{18}, {24, 92}, {92}]	{pos_ADP} {pos_DET,feats_Number=Plur} {feats_Number=Plur}	-1.739992583252996	inf	10.618576568445357	inf	-187.60280552675317	-0.34331363386012315	-2.617231343093478	-8.248433695272595	-inf	10.691275695869132	inf	inf	inf	-0.35389642648787556	inf	9.26086106299366	inf	1.3253048201551303	11.16644261916834	-1.559406168302781	3.273491604897569	1.9559622549833748	-25.501303736143768	10.559037986973731	inf	11.371651878037655	-0.9655676426033589	4.100376094674704	-258.28464766794485	inf	8.550460917545749	4.540279472702185	10.165045720796552	10.918807935930202	-2.524215442992254	inf	inf	3.6859988783501847
{18} {24} {3,4}	[{18}, {24}, {3, 4}]	{pos_ADP} {pos_DET} {pos_NOUN,feats_Gender=Masc}	-21.28992445223886	inf	10.710713721742033	6.129260100201585	-253.7205507297002	2.104918764467066	-0.2813097448708852	-21.700952220734514	-57.22340070846445	10.801821520399338	inf	inf	inf	-0.8811746410026415	inf	inf	inf	3.6052356633114044	7.579321699710754	-8.072977624278623	6.653038346911961	-5.6590511448021426	-48.60707419960594	10.68024715407412	inf	inf	-2.0773576521260297	8.885159416538874	-inf	inf	3.3379398175903905	2.221259740175675	11.02337606807022	10.842608509361714	0.35460889423829545	inf	inf	9.260427689876876
{3} {17,18} {5}	[{3}, {17, 18}, {5}]	{pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing}	-19.608218965964472	8.424822801247593	10.297275713245758	4.898610952009387	-218.26788310146512	6.141259406416835	-1.0434061629915201	-8.028898181244651	-47.355356936569315	8.320165263465183	inf	10.72047254575559	inf	2.8140557209141304	9.904809467657227	10.957924896161911	10.797365776153576	0.3738611432065193	4.5651107264813335	-5.434259863840578	10.279054298181336	-5.665125750295008	-34.712927046529366	10.27598399476645	inf	10.175092846223723	1.0265732098559404	inf	-300.55947704188117	inf	8.741905116540208	0.9524085908502433	10.338188833220869	10.318991433006708	-0.9834598016630078	10.411562797724246	inf	1.0460097949809755
{730} {92} {92}	[{730}, {92}, {92}]	{wp_▁de} {feats_Number=Plur} {feats_Number=Plur}	inf	inf	10.130316158050293	10.394080575990804	-106.77776440050931	3.2256124656990037	-86.73325562839428	-inf	-inf	10.113922969541926	10.88890924213423	10.481321827355707	10.979921520178268	inf	10.66014558999413	10.674881770831716	10.502006069984047	10.103287994195066	10.480761338066134	8.850378038337508	8.772299659995817	10.188751404480554	-inf	10.113614701523824	inf	10.381238850717219	-23.946860646762147	5.739136035776822	-146.94108769575413	inf	inf	10.480726331491498	10.31136515817998	10.281809589765958	-86.42872450733952	10.449073510405263	inf	6.4577069072818905
{18} {4,24} {4}	[{18}, {24, 4}, {4}]	{pos_ADP} {feats_Gender=Masc,pos_DET} {feats_Gender=Masc}	-1.507403293283129	inf	10.49647187508429	2.327998936990114	-165.23102748241425	6.223558537564196	0.9421292835625533	-4.417141066182827	-inf	10.485318700602637	inf	inf	inf	4.0173060552723685	inf	inf	inf	6.435101494601474	6.5710350890919065	-1.1959854233317972	10.535133003808703	1.8533389270503347	-inf	10.468346368725168	inf	10.858222095185711	-37.03176632874183	9.850458571068641	-227.4541794196367	inf	8.540363047931377	inf	10.653926908500189	10.574673587023332	0.9933171810249984	11.430778294101284	inf	8.991373132306714
{5} {5} {105}	[{5}, {5}, {105}]	{feats_Number=Sing} {feats_Number=Sing} {pos_PUNCT}	-5.31266691384014	inf	4.220657445292137	1.9671773293653718	-228.44042315268473	7.7172782959229504	2.8477696071280976	-46.83690362077102	-38.19002225847708	10.284454360738717	inf	10.99074057948227	inf	0.9000293202564176	1.285561477304797	10.90749021398577	6.118757842748006	1.5082708728388952	1.8466802086872158	-3.9970443716612962	8.394296029949619	0.4857194404028667	-15.904452798885513	10.267555133610607	inf	10.530268506236155	-2.899030841057216	inf	-314.5874487456719	inf	1.2012131150399596	6.377876411566106	10.299899312426442	8.190058894613193	2.971327570298568	10.743669595479485	inf	8.21259526837851
{18} {5,24,27} {4,5}	[{18}, {24, 27, 5}, {4, 5}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Gender=Masc,feats_Number=Sing}	-6.9897194893342185	inf	inf	1.228202385244659	-191.12992185799743	5.317517397665461	1.4163120299048289	-8.288542079810343	-inf	inf	inf	inf	inf	1.1213209307599017	inf	inf	6.801363406784447	7.055949879909992	3.4999609005322365	-4.219404557787546	inf	-0.7130128561829318	-29.597769726930103	inf	inf	inf	-1.6055655655018932	8.042277488651585	-263.14620120185185	inf	6.030283317739194	7.021134233567819	10.096705708255378	inf	1.488572819769014	inf	inf	5.426175183379378
{5} {18} {24,27}	[{5}, {18}, {24, 27}]	{feats_Number=Sing} {pos_ADP} {pos_DET,feats_PronType=Art}	-8.188271525716548	inf	inf	3.335697470055199	-161.01904536303033	5.13271817781655	2.5978067521658073	0.4226790516142511	-inf	inf	inf	inf	inf	4.468693258600404	inf	inf	inf	7.537203841592723	5.889718139137435	-0.49971822610663763	inf	-1.4440160605292347	-inf	inf	inf	inf	0.9363413210537895	inf	-221.65067670724358	inf	inf	inf	inf	inf	2.692046420678422	inf	inf	4.809637468477262
{17,18,730} {24} {26}	[{17, 18, 730}, {24}, {26}]	{lemma_de,pos_ADP,wp_▁de} {pos_DET} {feats_Gender=Fem}	-0.6450940509752643	8.899646065395286	10.69129464414496	8.816491759812825	-137.69049804761536	3.57453581714697	0.5316196030962014	0.524144338121831	-inf	8.792839098522478	inf	inf	inf	6.0841102484760885	inf	inf	inf	2.7333612302694994	3.7057021411283277	-0.3387977051512292	inf	2.483885658624462	-inf	10.863559775838144	inf	inf	-30.86911062006507	inf	-189.51291915655068	inf	7.417632447248058	8.983214314259692	inf	11.65199912188445	0.5228523741334214	inf	inf	3.9028511117661933
{5} {18} {5}	[{5}, {18}, {5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	-30.128245394206328	inf	5.356705310135814	1.25918152555649	-246.40820151283654	9.932726803398921	0.34455520935126505	-18.27258270858058	-56.114804934418565	12.213123008421249	inf	inf	inf	0.7282149689469952	inf	inf	inf	2.344142651391413	6.077057099546002	-10.752007915719044	inf	-10.89452718545406	-63.221272135917474	10.873152443839155	inf	9.783798421233602	0.6015960443128128	inf	-23.877954824515488	inf	9.672126270591688	2.495754341393485	12.23775204689148	12.306522640742068	0.3784046460660896	inf	inf	4.388361538257385
{18} {23,24,25,27} {3}	[{18}, {24, 25, 27, 23}, {3}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	-25.14003287399951	inf	inf	5.484294483371793	-inf	2.4425642505328233	0.3946721194487208	-15.962099310854917	-82.13230852270596	inf	inf	inf	inf	-2.098291478336065	inf	inf	inf	-0.3337995330291996	8.191437543816647	-19.34012758960317	9.520794983045937	-5.335989976134971	-62.39759127662332	inf	inf	inf	-1.852069427388094	inf	-51.68005038638162	inf	8.49787393684156	2.8164036405952837	inf	inf	0.44087539341744575	inf	inf	6.580569692111297
{18} {5,24} {26}	[{18}, {24, 5}, {26}]	{pos_ADP} {feats_Number=Sing,pos_DET} {feats_Gender=Fem}	-20.131122174809924	inf	7.302857965618967	4.37298950302761	-189.43467998429023	3.31386519547117	1.3574496392249666	-3.010849800375706	-inf	10.14676125283065	10.925218169157295	10.346484328710051	inf	4.672657889038877	10.377182999289847	10.537250959871606	10.502993667943326	1.7146832980896864	4.428992706816014	-3.5469610475245728	10.146090489029184	-6.805699994937968	-27.48750868948476	10.142105574841757	inf	10.232104750645288	-0.3800378759323841	inf	-260.80955795985034	inf	8.92963070048522	8.450272181563395	10.224998997508925	10.190367295595346	1.427446935417135	10.303767616801071	inf	7.131229752010382
{18} {92} {3,92}	[{18}, {92}, {3, 92}]	{pos_ADP} {feats_Number=Plur} {pos_NOUN,feats_Number=Plur}	-0.30285280227842065	inf	inf	inf	-170.74696208698606	0.7850093756509346	-1.8358411033368698	-0.9484168370688766	-inf	inf	inf	inf	inf	1.4344833512964446	inf	inf	inf	2.396769456240099	inf	-0.7440763169293311	4.7040470017167095	4.8667632775932725	-inf	12.740010816620504	inf	inf	-1.3623181424932	5.780365249401927	-235.05482046167077	inf	inf	8.696764471764032	9.561435378354576	inf	-1.7637219710125194	inf	inf	3.3851158435907913
{18} {24,27} {4}	[{18}, {24, 27}, {4}]	{pos_ADP} {pos_DET,feats_PronType=Art} {feats_Gender=Masc}	-21.76545829205976	inf	inf	3.6177520005644688	-270.4954026022208	2.8084255682424826	-0.46252195365217263	-27.523723877960492	-60.9170141485989	inf	inf	inf	inf	-1.1424292182381193	inf	inf	9.584383404114721	2.750199627768321	6.265118766099636	-10.126591459302702	9.416380363175781	-5.378270018326507	-57.50892876312714	inf	inf	inf	-1.6046668946956792	7.788832801327053	-48.576615816822546	inf	6.20984722596575	2.0657954134189165	8.551566246558703	inf	-0.42166207115398635	inf	inf	5.549300008405166
{92} {92} {105}	[{92}, {92}, {105}]	{feats_Number=Plur} {feats_Number=Plur} {pos_PUNCT}	inf	inf	10.81896106566846	11.490666933812768	-97.01990242804304	3.114418772805097	-78.80915317535788	-inf	-inf	10.612735992781365	inf	inf	inf	7.677802713956733	inf	inf	inf	inf	inf	-251.3658514643403	3.843703115175619	10.916940205776434	-inf	10.756174636156356	inf	inf	-21.76074770118374	inf	-133.50609591094982	inf	inf	inf	inf	10.991184479237106	-78.5324747254491	inf	inf	inf
{92} {92} {92}	[{92}, {92}, {92}]	{feats_Number=Plur} {feats_Number=Plur} {feats_Number=Plur}	9.006344294397461	inf	inf	inf	-116.34304050111446	3.3944536652932866	-94.50054028285672	-inf	-inf	inf	inf	inf	inf	9.713095836429021	inf	inf	inf	9.413572977181033	inf	7.722353722695683	inf	inf	-inf	inf	inf	inf	-26.089347230357696	inf	-160.11236890791042	inf	inf	inf	inf	inf	-94.16870129023384	inf	inf	inf
{3} {18} {5}	[{3}, {18}, {5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing}	-31.754544927432832	inf	10.419491950028938	4.691404790477211	-277.68249330933793	5.450417973474742	-0.9274937527350435	-16.43434716524521	-67.54722944393164	10.366971958422727	inf	11.180328346971683	inf	1.3699210468907483	11.21930233297515	inf	inf	1.210678728136087	5.677081521700876	-9.39805110865189	10.466575202366961	-10.59133039788714	-49.00800115884958	10.392130358967576	inf	10.63315290992698	0.8247584797290461	inf	-37.0650320445973	inf	10.62057053081409	0.8500281884691095	10.713918237806142	10.510966976033998	-0.8626309004726181	10.833489740214697	inf	3.025937726589745
{18} {5,23,24,25,27} {5}	[{18}, {5, 23, 24, 25, 27}, {5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	-23.515203118118144	inf	4.705065392278426	2.515061274347823	-306.201872690855	3.815109802247379	0.9067065019075101	-18.45698232788554	-74.33054867422153	11.803495847405943	inf	inf	inf	-1.3437529790859077	7.660289566637275	inf	inf	1.0561615514968234	3.7863338021466975	-14.108742565820986	inf	-5.3083591538919945	-63.92990071235894	12.544994750794189	inf	inf	-2.3030193931697394	inf	-38.435648376830095	inf	10.109026044002459	3.180366400787767	9.398159533250563	inf	0.9810702802146176	inf	inf	5.2809017255133215
{18} {23,24,25,27,92} {92}	[{18}, {23, 24, 25, 27, 92}, {92}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Number=Plur} {feats_Number=Plur}	1.8005375174730713	inf	10.387976710020707	10.777070584672005	-143.31218528189586	-0.3180027757113569	-0.5660821871430273	0.3869218392888313	-inf	10.333818880549238	inf	10.999995142456147	inf	1.118477772401192	11.017689155226842	6.186860275423453	inf	3.994129425882125	10.216388128355012	0.9359564631199191	3.894052257741962	8.974454447703025	-inf	10.358063046966619	inf	10.737687907279232	-32.1274079008503	4.018199375953932	-197.25658510180594	inf	7.56846563139172	5.5401116974874665	10.226913528741344	10.559198718370453	-0.5341887482245904	10.958362759264892	inf	2.9333561457635313
{18} {92,881} {92}	[{18}, {881, 92}, {92}]	{pos_ADP} {feats_Number=Plur,wp_▁les} {feats_Number=Plur}	1.8223943955903656	inf	inf	inf	-143.22138440768794	-0.3158491672158035	-0.5610221343910604	0.38770036631578814	-inf	inf	inf	inf	inf	1.1279472814428255	inf	6.20480738189879	inf	3.897588597325005	inf	0.948721108249047	3.503405653872675	9.05409472104534	-inf	inf	inf	inf	-32.107085427200104	4.027538458305097	-197.13150600496303	inf	7.591962805350678	5.567209356112431	inf	inf	-0.5293247118163044	inf	inf	2.9420137868077028
{3,5} {18} {5}	[{3, 5}, {18}, {5}]	{pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	-9.78833309075108	inf	inf	3.213798986285681	-165.62575625399944	inf	2.110649116177174	1.6590895646986716	-inf	inf	inf	inf	inf	3.629437216043119	inf	inf	inf	8.89581197304161	inf	-1.2940087793076023	inf	-2.0274550306930967	-inf	inf	inf	inf	2.1686699229657314	inf	-227.99807483869742	inf	inf	7.623639988271	inf	inf	2.1952122766709117	inf	inf	5.397356323578989
{17,18} {5,24,27} {3,5}	[{17, 18}, {24, 27, 5}, {3, 5}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	-13.473630621824075	inf	11.225262960544143	1.3847457718010365	-171.82223940753914	5.1401790477429365	1.5344530944327832	-1.0483130280915423	-inf	inf	inf	inf	inf	0.78838491882202	inf	8.946676624885532	inf	2.6778412875377406	1.3276401657595738	-3.6122293642101333	10.707505631453273	-3.6404639341860516	-10.60602415627397	inf	inf	inf	-1.2789798733978046	inf	-236.5365547908	inf	7.049470995316322	3.4479084677350773	inf	inf	1.6056012766800927	inf	inf	5.822012965579674
{18} {24} {4,5}	[{18}, {24}, {4, 5}]	{pos_ADP} {pos_DET} {feats_Gender=Masc,feats_Number=Sing}	-14.352989558983868	inf	8.425296104056065	0.8863829983606363	-214.31547807415652	4.174934753994139	0.6975251400905226	-23.90887467051683	-52.49315174151606	10.85370251533741	inf	inf	inf	0.6364570205846386	7.570012887223735	inf	4.525377160538244	5.423211525195078	2.6609447978317586	-8.545665004735007	10.872009033080941	-3.1476606299304892	-46.75624431852602	10.808520678478025	inf	inf	-2.8527536795912973	7.463858016230184	-295.1096606838045	inf	3.891780943596646	3.5820154544869123	8.78848942494179	10.619145911582548	0.7470629550538886	11.762356947266726	inf	6.413192204911918
{18} {4,5,23,24,25,27} {4,5}	[{18}, {4, 5, 23, 24, 25, 27}, {4, 5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc,feats_Number=Sing}	-0.6583627721732197	inf	10.497965666683939	2.284740283301767	-143.98726737391556	6.040138829161634	0.9257266204672817	-2.834322454719229	-inf	10.597927287050082	inf	inf	inf	2.8031388582239325	10.971934175713828	inf	inf	3.9704039611692235	4.040163734205673	-1.1327769981178328	10.482283934028176	2.8698287672727303	-inf	10.480567378797922	inf	7.699462985679764	-32.278499023577226	4.908927106382036	-198.1865217221643	inf	7.026363008680863	inf	7.8635358006581475	7.127106769528924	0.9723685470549964	11.58200913516009	inf	7.423326131345444
{18} {4,5,23,24,25,27,44} {4}	[{18}, {4, 5, 44, 23, 24, 25, 27}, {4}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,wp_▁le} {feats_Gender=Masc}	-0.655059704852945	inf	10.401099970151765	2.287015770250713	-143.9612843627893	6.294498818290809	0.9845704065540282	-2.9455296425992383	-inf	10.481231282707679	inf	inf	inf	2.807817209269235	10.739658542410467	inf	12.503571318035545	4.092236872890353	4.0443045990430635	-1.1663237890388267	10.389868091405575	2.877558100494085	-inf	10.385653887694751	inf	7.70537144549966	-32.272683774844914	4.911913203375115	-198.15072955573962	inf	7.032454958256141	10.921507955123838	7.868315671300732	6.948171975818079	1.03307596967307	11.008884898610535	inf	7.427429079546818
{18} {23,24,25,27,92,881} {3,92}	[{18}, {881, 23, 24, 25, 27, 92}, {3, 92}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Number=Plur,wp_▁les} {pos_NOUN,feats_Number=Plur}	7.287952727839748	inf	11.090019363337573	10.930572309141281	-117.82581497296765	-37.47409921952034	-95.70455848413219	10.014925277844762	-inf	10.741058732220953	inf	inf	inf	3.7486087684531912	inf	10.353872737336541	inf	7.338407888200055	12.029742137215466	-305.4146924997104	4.165913461239367	10.722015460378447	-inf	10.943108139803954	inf	inf	-26.421424546571792	5.558378613742373	-162.1542636662057	inf	9.824287207679888	inf	inf	inf	-95.3684858819888	11.154326464264647	inf	3.6010821294432738
